Complexity Measure,Value
F1,0.03240672450000004
F1v,0.0379651938
F2,0.0376153773
F3,0.1983831921
F4,0.23187613029999998
N1,0.05893124269999998
N2,0.013330924600000016
N3,0.043712817900000006
N4,0.0095725596
N5,0.09450450259999998
N6,0.006327907700000024
L1,0.029332388600000002
L2,0.0407048995
L3,0.022963301100000003
D1,-0.0018070234
D2,-0.0015630026999999998
D3,-0.045751634199999947
B1,-0.0404633358
B2,-0.1051636314
G1,0.019509902000000023
G2,0.021630735499999998
G3,0.05236653550000003
